amenity,lat,lon,name,category,amnt_id
restaurant,49.219276,-123.14911,Senova,Food,1933
bank,49.234436,-123.155754,BMO,Business,1934
bank,49.26926,-123.04389,RBC Royal Bank,Business,1935
bank,49.269264,-123.044876,Scotiabank,Business,1936
fast_food,49.26215,-123.04476,Mr. Sub,Food,1937
bank,49.261986,-123.05691,TD Canada Trust,Business,1938
fast_food,49.3053,-123.03168,A&W,Food,1939
cafe,49.23247,-123.02402,Starbucks,Food,1940
restaurant,49.28778,-123.1414,Papi's Seafood and Oyster Bar,Food,1941
restaurant,49.263626,-123.18527,Brown's Social House,Food,1942
bank,49.247967,-123.18511,CIBC,Business,1943
restaurant,49.2656,-123.12198,Szechuan Chili Restaurant,Food,1944
restaurant,49.26572,-123.12232,Yanaki Sushi,Food,1945
fast_food,49.265556,-123.11999,Subway,Food,1946
restaurant,49.252903,-123.08226,Green Lemongrass,Food,1947
restaurant,49.277843,-123.12763,Nando's,Food,1948
fast_food,49.27791,-123.12773,Subway,Food,1949
restaurant,49.269104,-123.03418,Poor Italian,Food,1950
cafe,49.270977,-123.08768,Starbucks,Food,1951
cafe,49.27216,-123.09772,Tim Hortons,Food,1952
restaurant,49.267952,-123.15072,Indian Oven,Food,1953
cafe,49.266277,-123.15271,Arbutus Coffee,Food,1954
cafe,49.269024,-123.14601,Starbucks,Food,1955
cafe,49.268772,-123.14515,Bel Café,Food,1956
fast_food,49.27414,-123.12007,Fresh Bowl,Food,1957
restaurant,49.274952,-123.11865,La Terrazza,Food,1958
bank,49.274323,-123.12079,RBC,Business,1959
restaurant,49.27658,-123.12558,Sushi Yamato,Food,1960
restaurant,49.276695,-123.12574,Happy Noodle House,Food,1961
restaurant,49.276802,-123.1259,Basil Pasta Bar,Food,1962
restaurant,49.276833,-123.12601,Jako Sushi,Food,1963
cafe,49.276886,-123.12606,Persian Tea House,Food,1964
restaurant,49.273098,-123.12119,Honjin Yaletown Sushi Restaurant,Food,1965
restaurant,49.31163,-123.0749,Sushi Mania,Food,1966
restaurant,49.312054,-123.07434,V-Nam,Food,1967
cafe,49.26823,-123.16617,Cornerstone Coffee Shop,Food,1968
cafe,49.268192,-123.16471,Cafe Lokal,Food,1969
bank,49.254803,-123.115425,TD Canada Trust,Business,1970
fast_food,49.255516,-123.115326,Flying Wedge Pizza,Food,1971
restaurant,49.279297,-123.09789,Jang Mo Jib Korean Restaurant,Food,1972
cafe,49.277603,-123.12722,Tim Hortons,Food,1973
cafe,49.279057,-123.12558,Starbucks,Food,1974
cafe,49.276737,-123.12524,Starbucks,Food,1975
restaurant,49.239384,-123.053085,Come Along Seafood Restaurant,Food,1976
restaurant,49.280537,-123.10095,DD Mau Chinatown,Food,1977
cafe,49.282566,-123.11139,Social Crust Cafe & Catering,Food,1978
restaurant,49.311653,-123.080345,Freshslice Pizza,Food,1979
cafe,49.311703,-123.08043,Tim Hortons,Food,1980
restaurant,49.231678,-123.02981,Royal Nepalese Momo Palace,Food,1981
restaurant,49.281338,-123.06252,Koko Japanese Restaurant,Food,1982
cafe,49.281322,-123.063286,Yama Cafe,Food,1983
restaurant,49.2809,-123.06254,Gold Penny Restaurant,Food,1984
cafe,49.281315,-123.06088,Mr Red Cafe,Food,1985
restaurant,49.281033,-123.05855,X-Site Grill & Bistro,Food,1986
restaurant,49.281036,-123.05913,Chomp Vegan Eatery,Food,1987
fast_food,49.29145,-123.13513,Donair Town,Food,1988
fast_food,49.23365,-123.03612,Domino's,Food,1989
restaurant,49.233448,-123.03631,Flip Side Desserts,Food,1990
restaurant,49.233425,-123.03534,Kung Fu Noodle,Food,1991
restaurant,49.23554,-123.0387,Dumpling House,Food,1992
restaurant,49.244907,-123.02413,Kimu Japanese Cuisine,Food,1993
bank,49.210278,-123.11747,Scotiabank,Business,1994
cafe,49.21066,-123.11683,CoCo Fresh Tea & Juice,Food,1995
bank,49.210598,-123.116585,RBC,Business,1996
restaurant,49.20552,-123.13127,Cravings Restaurant and Sports Bar,Food,1997
restaurant,49.20474,-123.13084,White Spot,Food,1998
library,49.281055,-123.100006,VPL Carnegie Branch,Leisure,1999
restaurant,49.204456,-123.13936,Thai Son Restaurant,Food,2000
restaurant,49.209225,-123.14025,Jasmine Flower Shanghai Cuisine,Food,2001
restaurant,49.21014,-123.14009,Wang's Taiwan Beef Noodle House,Food,2002
fast_food,49.21116,-123.14086,Panago Pizza,Food,2003
restaurant,49.211018,-123.14015,Red Star Seafood Restaurant,Food,2004
restaurant,49.21192,-123.14066,Bing & Noodle World,Food,2005
restaurant,49.21215,-123.1409,Pizza Hut,Food,2006
restaurant,49.212887,-123.14017,Tai Tung,Food,2007
bank,49.211987,-123.14016,HSBC,Business,2008
restaurant,49.211674,-123.14018,Sushi King House,Food,2009
restaurant,49.211628,-123.14068,Sushi Wow,Food,2010
cafe,49.212475,-123.14064,Mr. Mustache Bubble Tea,Food,2011
restaurant,49.212345,-123.140656,Sushi Bar Shu,Food,2012
restaurant,49.213264,-123.14005,The Meat Up,Food,2013
restaurant,49.21337,-123.14005,Snackshot,Food,2014
restaurant,49.21356,-123.140144,Mirchi,Food,2015
cafe,49.213985,-123.14013,Taan Char,Food,2016
cafe,49.212696,-123.14065,Bubble Bear Cafe,Food,2017
bank,49.21295,-123.140656,TD Canada Trust,Business,2018
restaurant,49.28634,-123.12779,Rise & Noodle,Food,2019
bicycle_rental,49.260876,-123.24858,Dropbike Haven,Transportation,2020
theatre,49.267254,-123.250305,The Norm Theatre,Attraction,2021
fast_food,49.267403,-123.249596,Subway,Food,2022
fast_food,49.26733,-123.249756,Booster Juice,Food,2023
cafe,49.26727,-123.24993,Starbucks,Food,2024
marketplace,49.310204,-123.07963,Shipyards Christmas Market,Leisure,2025
restaurant,49.28091,-123.06342,On Lok Restaurant & Wun Tun House,Food,2026
restaurant,49.25647,-123.100555,Browns Crafthouse,Food,2027
restaurant,49.257015,-123.10145,Kwong Chow Congee & Noodle House,Food,2028
restaurant,49.249302,-123.10142,Chi House,Food,2029
ice_cream,49.28349,-123.106735,The Praguery,Food,2030
fast_food,49.26266,-123.091515,Domino's,Food,2031
restaurant,49.26339,-123.13701,Shin Ka Gyuu,Food,2032
cafe,49.26351,-123.142105,Boba Boy,Food,2033
restaurant,49.27156,-123.15485,Basil Pasta Bar,Food,2034
restaurant,49.307854,-123.040955,White Spot,Food,2035
fast_food,49.305744,-123.03336,Wendy's,Food,2036
cafe,49.306553,-123.03459,Tim Hortons,Food,2037
restaurant,49.306934,-123.03455,Freshii,Food,2038
ferry_terminal,49.290306,-123.11635,V2V Vacations Vancouver Dock,Transportation,2039
fast_food,49.26617,-123.069496,La Pache Pizza,Food,2040
ice_cream,49.26625,-123.0695,Elephant Garden Creamery,Food,2041
restaurant,49.269558,-123.139984,Sushi HANABI,Food,2042
cafe,49.26957,-123.13985,HY Tea Lounge,Food,2043
cafe,49.23359,-123.06578,Starbucks,Food,2044
cafe,49.286175,-123.140625,JJ Beans,Food,2045
bar,49.28423,-123.11138,Red Room,Nightlife,2046
cafe,49.283497,-123.11252,Indigo Age,Food,2047
fast_food,49.283752,-123.1121,Waffle Frenzy,Food,2048
fast_food,49.283913,-123.11236,Subway,Food,2049
cafe,49.28447,-123.11034,Buro,Food,2050
cafe,49.28419,-123.10992,Brioche,Food,2051
bureau_de_change,49.283623,-123.11281,Currency Exchange,Business,2052
restaurant,49.27651,-123.127426,Alpha,Food,2053
restaurant,49.276775,-123.126465,Stack House,Food,2054
bar,49.277042,-123.12663,Twelve West,Nightlife,2055
pub,49.263958,-123.115204,Milestones,Nightlife,2056
pub,49.28071,-123.11722,Kingston,Nightlife,2057
restaurant,49.283943,-123.09984,Deacon's Corner,Food,2058
restaurant,49.279736,-123.12666,Tokyo Joe's,Food,2059
cafe,49.28014,-123.12726,Starbucks,Food,2060
fast_food,49.278717,-123.12894,Mucho Burrito,Food,2061
pub,49.279655,-123.12973,Fountainhead Pub,Nightlife,2062
restaurant,49.2631,-123.11769,Rogue Kitchen & Wetbar,Food,2063
cafe,49.287216,-123.128555,Starbucks,Food,2064
restaurant,49.28594,-123.12658,Earl's,Food,2065
cafe,49.27838,-123.114944,Waves Coffee House,Food,2066
fast_food,49.279682,-123.12653,Subway,Food,2067
cafe,49.28525,-123.11618,Sciué,Food,2068
bank,49.285297,-123.11558,Tangerine,Business,2069
cafe,49.284668,-123.1152,Starbucks,Food,2070
cafe,49.284954,-123.115585,Tim Hortons,Food,2071
bank,49.28628,-123.11769,Scotiabank,Business,2072
bank,49.286522,-123.1172,CIBC,Business,2073
theatre,49.279934,-123.12057,The Orpheum,Attraction,2074
bicycle_rental,49.26346,-123.08884,8th & Fraser,Transportation,2075
restaurant,49.2838,-123.12091,Notch8,Food,2076
restaurant,49.283493,-123.11938,Hawksworth Restaurant,Food,2077
cafe,49.26859,-123.25777,Seedlings,Food,2078
restaurant,49.269524,-123.108215,WildTale Olympic Village,Food,2079
restaurant,49.271404,-123.10596,Gusto,Food,2080
bar,49.281277,-123.05519,The Brighton,Nightlife,2081
restaurant,49.285732,-123.116234,Hydra Estiatorio Mediterranean,Food,2082
restaurant,49.28315,-123.10652,Revel Room,Food,2083
restaurant,49.249985,-123.11517,Corner 23,Food,2084
cafe,49.206352,-123.030685,Starbucks,Food,2085
bank,49.20495,-123.03615,TD Canada Trust,Business,2086
cafe,49.263065,-123.11658,Honolulu Coffee,Food,2087
restaurant,49.263496,-123.12549,Red Ginger,Food,2088
cafe,49.26099,-123.11558,Starbucks,Food,2089
bank,49.273907,-123.12078,HSBC,Business,2090
restaurant,49.263763,-123.13904,Bin 942,Food,2091
cafe,49.261272,-123.24656,Starbucks,Food,2092
restaurant,49.26105,-123.24822,Pacific Poke,Food,2093
cafe,49.262203,-123.24499,Perugia Italian Caffè,Food,2094
restaurant,49.226833,-123.12881,Sushi Mura,Food,2095
restaurant,49.256966,-123.089294,Straight Outta Brooklyn NYC Pizzeria,Food,2096
restaurant,49.28268,-123.12055,Art Gallery Cafe,Food,2097
restaurant,49.27879,-123.09954,Ba Le Sandwich Shop,Food,2098
restaurant,49.278694,-123.09954,Straight Outta Brooklyn NYC Pizza,Food,2099
ice_cream,49.27504,-123.123375,Yaletown Gelato,Food,2100
bar,49.280415,-123.107414,Bismarck,Nightlife,2101
fast_food,49.28054,-123.10741,Einstein Wrap House,Food,2102
theatre,49.28069,-123.11256,Vancouver Playhouse,Attraction,2103
theatre,49.28031,-123.11316,Queen Elizabeth Theatre,Attraction,2104
restaurant,49.23964,-123.05409,Kwan Luck Restaurant,Food,2105
restaurant,49.239666,-123.0537,I&I Jamaican Restaurant,Food,2106
restaurant,49.239613,-123.0536,Yue Ting Seafood Restaurant,Food,2107
cafe,49.230625,-123.09089,Off the Grid Waffle Cafe,Food,2108
restaurant,49.23754,-123.0494,Top Cantonese Cuisine Restaurant,Food,2109
restaurant,49.23714,-123.04828,McKim Wonton Mein Saga,Food,2110
restaurant,49.244186,-123.062805,Excellent Dim Sum King Restaurant,Food,2111
restaurant,49.244358,-123.06318,Vegan Pizza House,Food,2112
car_rental,49.24396,-123.063,Mr. Rent-A-Car,Transportation,2113
restaurant,49.244118,-123.06335,Zamzam Grill,Food,2114
restaurant,49.238014,-123.06521,Fatty Cow Seafood Hot Pot,Food,2115
restaurant,49.23725,-123.0656,Kalvin's Szechuan Restaurant,Food,2116
restaurant,49.237335,-123.06558,Hanoi Old Quarter Restaurant,Food,2117
fast_food,49.279613,-123.12393,Babylon Cafe,Food,2118
fast_food,49.274757,-123.10026,Subway,Food,2119
cafe,49.27988,-123.123634,Pallet Coffee Roasters,Food,2120
restaurant,49.281036,-123.1042,Calabash,Food,2121
bicycle_rental,49.277393,-123.07042,Commercial & Adanac,Transportation,2122
bicycle_rental,49.27766,-123.073555,Adanac & McLean,Transportation,2123
bicycle_rental,49.28104,-123.10441,Carrall & Hastings,Transportation,2124
internet_cafe,49.2834,-123.11452,5FiftyGame,Leisure,2125
bicycle_rental,49.284058,-123.09505,Alexander & Dunlevy,Transportation,2126
bicycle_rental,49.283993,-123.0911,Alexander & Railway,Transportation,2127
bar,49.25921,-123.13891,Caffe Barney,Nightlife,2128
fast_food,49.262966,-123.09882,Pizza Pizza,Food,2129
cafe,49.211254,-123.14017,Jenjudan,Food,2130
cafe,49.274006,-123.1224,Cha Yuan,Food,2131
restaurant,49.26819,-123.06988,Carthage Cafe,Food,2132
bank,49.259666,-123.044624,Cibc Banking Centre,Business,2133
restaurant,49.28198,-123.106316,Moltaqa,Food,2134
restaurant,49.278637,-123.11532,Delicious Pho,Food,2135
pub,49.28347,-123.07367,Andina Tasting Lounge,Nightlife,2136
restaurant,49.28822,-123.122314,Prestons Restaurant + Lounge,Food,2137
restaurant,49.287907,-123.120094,Showcase Restaurant & Bar,Food,2138
bank,49.288574,-123.12128,TD Canada Trust,Business,2139
restaurant,49.291603,-123.12848,6 Degrees Eatery,Food,2140
bank,49.289352,-123.1389,G&F Financial Group,Business,2141
restaurant,49.275917,-123.121376,Elisa Wood-Fired Grill,Food,2142
cafe,49.274395,-123.12621,Matchstick,Food,2143
cafe,49.25452,-123.11499,Xing Fu Tang,Food,2144
restaurant,49.22397,-123.091034,New Novelty Restaurant,Food,2145
cafe,49.260963,-123.06998,Kyle's Cafe,Food,2146
bank,49.285526,-123.11585,National Bank,Business,2147
cafe,49.28126,-123.02543,In the Moment Coffee,Food,2148
bank,49.281006,-123.05423,Vancity,Business,2149
bank,49.280987,-123.05227,HSBC,Business,2150
restaurant,49.281006,-123.05329,Bo Laksa King's Bubbles & Bits,Food,2151
bank,49.2813,-123.054886,TD Canada Trust,Business,2152
cafe,49.28126,-123.05367,Starbucks,Food,2153
fast_food,49.28126,-123.05373,FreshSlice,Food,2154
restaurant,49.267895,-123.146225,Ajiya Sushi,Food,2155
fast_food,49.28034,-123.10727,Abdul's BBQ,Food,2156
fast_food,49.268307,-123.17239,Yak & Yeti Bistro,Food,2157
fast_food,49.263687,-123.21136,Everyday Sushi,Food,2158
restaurant,49.2311,-123.06581,Aji Kura,Food,2159
fast_food,49.268784,-123.18522,The Cove Pub,Food,2160
bank,49.213734,-123.140144,Primerica,Business,2161
fast_food,49.251427,-123.127266,Best Neighbors,Food,2162
cafe,49.262188,-123.25014,Starbucks,Food,2163
restaurant,49.27568,-123.12175,Cioppino's Mediterranean Grill,Food,2164
restaurant,49.27579,-123.12159,Urban Thai Bistro,Food,2165
restaurant,49.276096,-123.12112,Blue Water Cafe + raw bar,Food,2166
bank,49.276978,-123.11982,TD Canada Trust,Business,2167
bank,49.276737,-123.11959,Bank Of Montreal,Business,2168
restaurant,49.23238,-123.06531,Jun Yuan Restaurant,Food,2169
restaurant,49.267414,-123.06994,Riddim & Spice,Food,2170
cafe,49.267197,-123.06946,Prado Cafe,Food,2171
cafe,49.27273,-123.02848,Ethical Bean Café,Food,2172
bicycle_rental,49.261166,-123.06598,Victoria & 10th,Transportation,2173
bicycle_rental,49.266632,-123.065865,Victoria & 4th,Transportation,2174
bicycle_rental,49.280178,-123.06601,Pender & Victoria,Transportation,2175
bicycle_rental,49.28032,-123.07007,Pender & Commercial,Transportation,2176
cafe,49.26453,-123.10503,Elysian Coffee Roasters,Food,2177
restaurant,49.265575,-123.06998,Harambe,Food,2178
cafe,49.283905,-123.1095,Timbertrain,Food,2179
restaurant,49.283848,-123.109406,Greedy Pig,Food,2180
fast_food,49.283016,-123.10918,Meatball Kitchen,Food,2181
cafe,49.28374,-123.10923,Bamboo Cafe,Food,2182
restaurant,49.282944,-123.109215,Haru Korean Kitchen,Food,2183
bar,49.28281,-123.10926,Pub 340,Nightlife,2184
restaurant,49.27227,-123.06932,Famoso,Food,2185
restaurant,49.272488,-123.06931,Memphis Blues,Food,2186
restaurant,49.259766,-123.07002,Bandidas Taqueria,Food,2187
restaurant,49.260155,-123.070015,Toby's Pub & Grill,Food,2188
restaurant,49.287968,-123.12142,SMAK,Food,2189
restaurant,49.28015,-123.10987,Chambar,Food,2190
restaurant,49.28023,-123.11031,Fatburger,Food,2191
restaurant,49.280327,-123.1105,Rickys All Day Burger,Food,2192
fast_food,49.279263,-123.10785,Subway,Food,2193
cafe,49.28097,-123.107834,Tim Hortons,Food,2194
pub,49.26833,-123.10038,The Narrow Lounge,Nightlife,2195
restaurant,49.27844,-123.12454,Templeton's,Food,2196
bar,49.27695,-123.12616,Two Parrots,Nightlife,2197
fast_food,49.277294,-123.12667,Fritz's European Fry House,Food,2198
fast_food,49.277668,-123.126686,Freshslice Pizza,Food,2199
restaurant,49.281258,-123.054184,Le Pho,Food,2200
cafe,49.26482,-123.11725,Caffè Cittadella,Food,2201
cafe,49.288868,-123.1311,PappaRoti,Food,2202
fast_food,49.280056,-123.13091,Pokébar,Food,2203
restaurant,49.275536,-123.12084,Yaletown Brewing Company,Food,2204
restaurant,49.273525,-123.06937,Fets Whisky Kitchen,Food,2205
restaurant,49.266518,-123.06947,Siddhartha's Indian Kitchen,Food,2206
restaurant,49.26435,-123.17647,Midam Cafe,Food,2207
restaurant,49.266354,-123.104095,Field & Social,Food,2208
restaurant,49.252823,-123.101135,Published on Main,Food,2209
restaurant,49.29024,-123.134445,Ramen Takanotsume,Food,2210
restaurant,49.290348,-123.13428,Momo Sushi,Food,2211
restaurant,49.263767,-123.16326,White Spot,Food,2212
bicycle_rental,49.258022,-123.08335,Windsor & 14th,Transportation,2213
bicycle_rental,49.257954,-123.08953,14th & Fraser,Transportation,2214
pub,49.282223,-123.12412,Ballyhoo Public House,Nightlife,2215
bar,49.31123,-123.07802,Streetcar Tasting Room,Nightlife,2216
restaurant,49.212032,-123.140884,Golden Pair Vietnamese Asian Cuisine,Food,2217
restaurant,49.21194,-123.14083,Neptune BBQ House,Food,2218
restaurant,49.210773,-123.14068,Talay Thai Restaurant,Food,2219
cafe,49.212776,-123.14019,Xing Fu Tang,Food,2220
restaurant,49.218838,-123.10158,Best Quality Sweets & Restaurant,Food,2221
restaurant,49.219097,-123.10208,Original Tandoori Kitchen,Food,2222
restaurant,49.282482,-123.12363,Italian Kitchen,Food,2223
restaurant,49.269352,-123.13083,Dockside,Food,2224
pub,49.270554,-123.13567,Granville Island Brewing Taproom,Nightlife,2225
pub,49.282795,-123.10415,Blarney Stone,Nightlife,2226
cafe,49.26317,-123.120865,Lotus Seed Vegan,Food,2227
restaurant,49.276234,-123.125015,The Ramenman,Food,2228
fast_food,49.276012,-123.1219,Yopo,Food,2229
restaurant,49.27592,-123.12456,Nuba,Food,2230
bank,49.27614,-123.1217,Scotiabank,Business,2231
fast_food,49.275333,-123.12373,Menchie's Frozen Yogourt,Food,2232
bar,49.275707,-123.122284,The New Oxford,Nightlife,2233
restaurant,49.275684,-123.12206,Brix & Mortar,Food,2234
cafe,49.276108,-123.12176,O-Cha Tea Bar,Food,2235
bar,49.27962,-123.101326,The Keefer,Nightlife,2236
restaurant,49.279602,-123.10059,Bao Bei,Food,2237
fast_food,49.279808,-123.12677,Balila,Food,2238
restaurant,49.277847,-123.12482,The Edge,Food,2239
cafe,49.27646,-123.121216,Small Victory,Food,2240
place_of_worship,49.279938,-123.11653,Westside Church,Attraction,2241
restaurant,49.26248,-123.07071,Hon's Wonton House,Food,2242
cafe,49.286633,-123.134026,Greenhorn Espresso Bar,Food,2243
car_rental,49.27342,-123.09811,Hertz,Transportation,2244
cafe,49.28207,-123.11373,JJ Bean,Food,2245
cafe,49.281998,-123.113625,Field & Social,Food,2246
restaurant,49.287052,-123.12465,Yui Japanese Bistro,Food,2247
cafe,49.28681,-123.11317,Blenz Coffee,Food,2248
cafe,49.28774,-123.14086,Mediterranean Grill,Food,2249
cinema,49.289196,-123.11035,FlyOver Canada,Leisure,2250
marketplace,49.257996,-123.06193,Trout Lake Farmer's Market,Leisure,2251
marketplace,49.24301,-123.104546,Riley Park Farmers Market,Leisure,2252
marketplace,49.27994,-123.11378,Downtown Farmers Market,Leisure,2253
marketplace,49.26214,-123.16155,Kitsilano Farmers Market,Leisure,2254
marketplace,49.263786,-123.093735,Mount Pleasant Farmers Market,Leisure,2255
marketplace,49.282673,-123.13042,West End Farmers Market,Leisure,2256
restaurant,49.28457,-123.12293,Black+Blue,Food,2257
place_of_worship,49.28893,-123.13184,Kingdom Hall of Jehovah's Witnesses,Attraction,2258
restaurant,49.28132,-123.05891,Jackalope's Neighborhood Dive,Food,2259
restaurant,49.263794,-123.139984,Freshii,Food,2260
fast_food,49.276173,-123.12491,Chancho Tortilleria,Food,2261
ice_cream,49.287827,-123.11621,Bella Gelateria,Food,2262
fast_food,49.2638,-123.140594,Subway,Food,2263
cafe,49.263832,-123.140785,Tim Hortons,Food,2264
restaurant,49.278797,-123.12401,The Mexican Antojitos y Cantina,Food,2265
bicycle_rental,49.27761,-123.095795,Union & Dunlevy,Transportation,2266
restaurant,49.264854,-123.10861,Emelle's Westside Kitchen,Food,2267
studio,49.26495,-123.108665,The Embassy,Business,2268
bar,49.2024,-123.1442,Milltown Bar & Grill,Nightlife,2269
cafe,49.219524,-123.0411,Starbucks,Food,2270
fast_food,49.219265,-123.04083,A&W,Food,2271
fast_food,49.21887,-123.040184,Subway,Food,2272
bank,49.219276,-123.04011,BMO,Business,2273
car_sharing,49.27706,-123.12545,Vancouver - Davie Street & Granville Street,Transportation,2274
restaurant,49.256184,-123.10104,El camino's,Food,2275
cafe,49.25782,-123.16828,Starbucks,Food,2276
pub,49.264492,-123.184204,The Wolf and Hound,Nightlife,2277
fast_food,49.264038,-123.17806,McDonald's,Food,2278
cafe,49.264164,-123.1663,Starbucks,Food,2279
pub,49.263943,-123.1492,Manchester Public Eatery,Nightlife,2280
car_rental,49.27654,-123.126854,Enterprise,Transportation,2281
cafe,49.27714,-123.12647,Blenz Coffee,Food,2282
cafe,49.279922,-123.1179,Starbucks,Food,2283
cinema,49.278667,-123.12646,The Cinematheque,Leisure,2284
cafe,49.280724,-123.12249,Waves Coffee House,Food,2285
pub,49.281143,-123.11982,Lennox Pub,Nightlife,2286
bank,49.263996,-123.209305,RBC,Business,2287
bank,49.26443,-123.17963,Vancity,Business,2288
ferry_terminal,49.27424,-123.13437,Hornby Terminal (Aquabus),Transportation,2289
restaurant,49.274178,-123.13286,GO Canada,Food,2290
cafe,49.27507,-123.13333,Prego Cofee,Food,2291
restaurant,49.276752,-123.130554,Sushi Hiyori,Food,2292
restaurant,49.27695,-123.130066,Giardino Restaurant,Food,2293
bank,49.265984,-123.243385,BMO,Business,2294
bank,49.266407,-123.24371,CIBC,Business,2295
fast_food,49.26668,-123.24251,McDonald's,Food,2296
bank,49.25969,-123.13839,CIBC,Business,2297
bank,49.26062,-123.13842,Scotiabank,Business,2298
bank,49.26129,-123.13895,HSBC,Business,2299
cafe,49.26322,-123.13892,Starbucks,Food,2300
cafe,49.263454,-123.13836,Blenz Coffee,Food,2301
bank,49.263783,-123.13833,RBC,Business,2302
cafe,49.26548,-123.138275,Starbucks,Food,2303
ferry_terminal,49.27657,-123.13673,Aquatic Centre Dock (False Creek Ferries),Transportation,2304
place_of_worship,49.26566,-123.206215,St Helens Anglican Church,Attraction,2305
restaurant,49.26434,-123.17606,Olympia Pizza,Food,2306
pub,49.264233,-123.17257,Russel Brewing Company,Nightlife,2307
restaurant,49.26428,-123.17272,East is East,Food,2308
cafe,49.263973,-123.17027,Starbucks,Food,2309
library,49.26472,-123.16872,VPL Kitsilano Branch,Leisure,2310
cafe,49.264126,-123.16328,Thomas Haas,Food,2311
cafe,49.26374,-123.157814,Platform 7,Food,2312
fast_food,49.26371,-123.154594,Evelyn's Coffee and Grill,Food,2313
cafe,49.263668,-123.14851,Solaris Coffee,Food,2314
restaurant,49.26385,-123.14485,Denny's,Food,2315
cafe,49.263546,-123.144394,Starbucks,Food,2316
pub,49.26383,-123.14168,Storm Crow Alehouse,Nightlife,2317
cafe,49.28325,-123.1164,Xing Fu Tang,Food,2318
bicycle_rental,49.277275,-123.08735,Hawks & Union,Transportation,2319
bicycle_rental,49.279217,-123.087494,Keefer & Hawks,Transportation,2320
fast_food,49.262676,-123.09045,Subway,Food,2321
restaurant,49.29026,-123.13388,Guu ​with Garlic,Food,2322
cafe,49.259144,-123.10084,49th Parallel Café & Lucky's Donuts,Food,2323
cafe,49.258522,-123.10088,Starbucks,Food,2324
restaurant,49.241226,-123.101654,Long's Noodle House,Food,2325
cafe,49.265472,-123.13589,Wicked Cafe,Food,2326
bank,49.263687,-123.13397,Canadian Western Bank,Business,2327
place_of_worship,49.2371,-123.1218,Oakridge Adventist Chruch,Attraction,2328
place_of_worship,49.28163,-123.1037,Potters Place Mission,Attraction,2329
fast_food,49.28046,-123.1219,Subway,Food,2330
restaurant,49.282833,-123.11542,Peaceful Restaurant,Food,2331
bar,49.285202,-123.120346,Grain Tasting Bar,Nightlife,2332
restaurant,49.26881,-123.044876,Thai Son Restaurant,Food,2333
restaurant,49.22575,-123.066216,Weirdo Cafe,Food,2334
restaurant,49.231773,-123.030045,Kuan Zhai Road Restaurant,Food,2335
cafe,49.231693,-123.02963,Jenjudan,Food,2336
restaurant,49.27553,-123.12202,Tavern,Food,2337
studio,49.26648,-123.11104,The Beaumont Studios,Business,2338
place_of_worship,49.277042,-123.1248,Trinity Central,Attraction,2339
bicycle_rental,49.270332,-123.10274,Quebec & 1st,Transportation,2340
cafe,49.247345,-123.100945,Trafiq,Food,2341
cafe,49.313427,-123.077354,Starbucks,Food,2342
restaurant,49.26611,-123.06986,Tangent Cafe,Food,2343
bank,49.27326,-123.12065,Coast Capital Savings,Business,2344
restaurant,49.257286,-123.12698,De Dutch,Food,2345
cafe,49.257,-123.12702,16th Avenue Cafe,Food,2346
restaurant,49.25799,-123.12717,Kai Sushi Bar,Food,2347
police,49.258976,-123.238396,University RCMP,Business,2348
restaurant,49.269447,-123.14071,Apollinia,Food,2349
theatre,49.278206,-123.11341,Frankie's Jazz Club,Attraction,2350
pub,49.270573,-123.106384,Craft Restaurant & Bar,Nightlife,2351
boat_rental,49.274994,-123.199295,Jericho Beach Kayak Centre,Transportation,2352
boat_rental,49.275574,-123.20135,Windsure Adventure Watersports,Transportation,2353
boat_rental,49.2764,-123.15249,Vancouver Water Adventures,Transportation,2354
cafe,49.28576,-123.11167,Starbucks,Food,2355
restaurant,49.285393,-123.111404,Rogue Kitchen & Wetbar,Food,2356
bar,49.279697,-123.1304,Numbers,Nightlife,2357
car_rental,49.270466,-123.14302,Enterprise,Transportation,2358
bank,49.263474,-123.13913,CTC Bank Of Canada,Business,2359
restaurant,49.263428,-123.139626,Cactus Club Cafe,Food,2360
fast_food,49.276287,-123.214905,Spanish Banks East Concession,Food,2361
restaurant,49.279972,-123.12531,Guu Garden,Food,2362
fast_food,49.235928,-123.044716,Dairy Queen,Food,2363
place_of_worship,49.23565,-123.044106,Fu-Niu Buddhist Temple,Attraction,2364
restaurant,49.27504,-123.12112,Milssam Tacorea,Food,2365
restaurant,49.256893,-123.089226,Sal y Limon,Food,2366
restaurant,49.26408,-123.186066,Baru,Food,2367
cafe,49.31164,-123.07847,West of Java Cafe,Food,2368
restaurant,49.26379,-123.13968,Lin Chinese Cuisine And Tea House,Food,2369
restaurant,49.281494,-123.13315,Dosa and Curry on Davie,Food,2370
bicycle_rental,49.26759,-123.09467,Thornton & 1st,Transportation,2371
bank,49.285606,-123.122215,Coast Capital Savings,Business,2372
pub,49.277767,-123.09892,The Union,Nightlife,2373
cafe,49.286037,-123.12303,49th Parallel Café & Lucky's Doughnuts,Food,2374
restaurant,49.28099,-123.06111,IPOH Asian House,Food,2375
restaurant,49.27868,-123.11539,Tacos & Cantina,Food,2376
cafe,49.274364,-123.12687,Doux Crêpes,Food,2377
fast_food,49.280827,-123.12479,One Saigon,Food,2378
bank,49.280144,-123.12522,RBC,Business,2379
